候选ID,问题ID,采集轮次,来源阶段,行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,游客需求场景,AI证据强度,POI细分类型证据,地理位置描述证据,游客需求场景证据,字段证据审核状态,名称直接命中帖子数（非热度）,证据帖子ID,证据标题,证据URL,固定实体初筛,分店消歧状态,审核结论,合并主候选ID,审核备注,原始回答行
POICAND-67841228C32127C0,GYTRAVEL-S4-F004,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,刺头海鲜 CITO SEAFOOD,刺头海鲜,日式海鲜丼饭／日料,美的悦然时光旁路边铺,游客吃海鲜丼饭、日式刺身,强（2026-06/07 新开，N18、N61、N62 多篇真实体验，N63 提及试营业期体验波动）,,,,,4,"6a41edbe00000000070244fe
6a4b995b00000000060344eb
6a5cad7b0000000011016d29
6a64351b000000000402b62a","终于！在贵阳吃到好吃的日式丼饭
99%贵阳人都不知道这家海鲜丼专门店
🍣贵阳寿司大测评
贵阳新晋｜海胆甜虾丼饭🍤","https://www.xiaohongshu.com/explore/6a41edbe00000000070244fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a4b995b00000000060344eb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5cad7b0000000011016d29?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a64351b000000000402b62a?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,刺头海鲜 CITO SEAFOOD｜刺头海鲜｜餐饮美食｜日式海鲜丼饭／日料｜观山湖区｜美的悦然时光旁路边铺｜游客吃海鲜丼饭、日式刺身｜强（2026-06/07 新开，N18、N61、N62 多篇真实体验，N63 提及试营业期体验波动）
POICAND-E54836682FF59591,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,华珍烤肉（观山湖会展城）,华珍烤肉,铁签烤肉,会展城,游客/本地人吃酱爆铁签烤肉，人均60,弱,,,,,1,6a51fd0d000000000f03243d,贵阳美食存档——华珍烤肉（观山湖会展城,https://www.xiaohongshu.com/explore/6a51fd0d000000000f03243d?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,华珍烤肉（观山湖会展城）｜华珍烤肉｜餐饮美食｜铁签烤肉｜观山湖区｜会展城｜游客/本地人吃酱爆铁签烤肉，人均60｜弱
POICAND-6EE254D464A3F9DB,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,南江麻麻（藤椒鲟鱼火锅）,南江麻麻,鲟鱼火锅,会展城,游客/本地人吃椒麻青椒鲟鱼火锅，新店,弱,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,南江麻麻（藤椒鲟鱼火锅）｜南江麻麻｜餐饮美食｜鲟鱼火锅｜观山湖区｜会展城｜游客/本地人吃椒麻青椒鲟鱼火锅，新店｜弱
POICAND-875CD1554E2C5822,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,南肠旺（北大资源·梦想城7组团店）,南肠旺梦想城店,肠旺面/粉面,金阳街道阳关大道北大资源梦想城，距北站约1.1公里,游客打卡贵阳肠旺面招牌,中,,,,,1,69f97920000000003601e335,贵阳北站附近美食推荐,https://www.xiaohongshu.com/explore/69f97920000000003601e335?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,南肠旺（北大资源·梦想城7组团店）｜南肠旺梦想城店｜餐饮美食｜肠旺面/粉面｜观山湖区｜金阳街道阳关大道北大资源梦想城，距北站约1.1公里｜游客打卡贵阳肠旺面招牌｜中
POICAND-8F1BAD8473ED7203,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,古粮辰酸汤牛肉,古粮辰酸汤牛肉,酸汤牛肉,会展东路,游客/本地人吃白酸汤牛肉，开了十多年,中,,,,,1,6a6f0c6d00000000080103ca,一个观山湖会展东路的美食专辑,https://www.xiaohongshu.com/explore/6a6f0c6d00000000080103ca?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,古粮辰酸汤牛肉｜古粮辰酸汤牛肉｜餐饮美食｜酸汤牛肉｜观山湖区｜会展东路｜游客/本地人吃白酸汤牛肉，开了十多年｜中
POICAND-6296F6AD9D182F87,GYTRAVEL-S4-F002,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,古粮辰酸汤牛肉（恒大中央公园总店）,未确认,酸汤牛肉火锅,金朱东路恒大中央公园A区46号,白酸汤体验、正餐,"中（N25/N27 游客到店；N16/N31 盘点；名称写作""古辰粮/古粮辰""待消歧）",,,,,1,6a748227000000002500b74a,贵阳人最爱吃的十家酸汤牛肉火锅,https://www.xiaohongshu.com/explore/6a748227000000002500b74a?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,"古粮辰酸汤牛肉（恒大中央公园总店）｜未确认｜餐饮美食｜酸汤牛肉火锅｜观山湖区｜金朱东路恒大中央公园A区46号｜白酸汤体验、正餐｜中（N25/N27 游客到店；N16/N31 盘点；名称写作""古辰粮/古粮辰""待消歧）"
POICAND-309AC4BAF6D8B1C4,GYTRAVEL-S4-F016,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,吾树港式甜品,Wushu,港式糖水,万象汇旁,芒果芋泥黑糯米、椰子冰,中（2026-04单篇）,,,,,1,69f21977000000003501d1d6,贵阳万象汇｜温暖港式甜品糖水店~,https://www.xiaohongshu.com/explore/69f21977000000003501d1d6?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,吾树港式甜品｜Wushu｜餐饮美食｜港式糖水｜观山湖区｜万象汇旁｜芒果芋泥黑糯米、椰子冰｜中（2026-04单篇）
POICAND-A1C51A5E1A7F87E1,GYTRAVEL-S4-F018,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,味小黔,味小黔·贵州小炒,黔菜小炒,金融城店,游客/上班族吃平价黔菜小炒,中,,,,,2,"6a1d7c5f000000003601de34
6aa52e2a0000000012026efe","谁懂？？在贵阳吃到爆好吃的人均20的黔菜小馆
贵阳干饭首选味小黔🥘 人均二三十实现黔味自由！招牌糟辣鱼、樱桃椒炒肥肠、软糯辣","https://www.xiaohongshu.com/explore/6a1d7c5f000000003601de34?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa52e2a0000000012026efe?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,味小黔｜味小黔·贵州小炒｜餐饮美食｜黔菜小炒｜观山湖区｜金融城店｜游客/上班族吃平价黔菜小炒｜中
POICAND-E5D35E13217957D9,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,味小黔·贵州小炒（金融城店）,味小黔贵州小炒金融城店,黔菜小炒,金融城,游客/打工人吃人均20-30黔菜，黑豆花+辣子鸡拌面,中,,,,,1,6a1d7c5f000000003601de34,谁懂？？在贵阳吃到爆好吃的人均20的黔菜小馆,https://www.xiaohongshu.com/explore/6a1d7c5f000000003601de34?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,味小黔·贵州小炒（金融城店）｜味小黔贵州小炒金融城店｜餐饮美食｜黔菜小炒｜观山湖区｜金融城｜游客/打工人吃人均20-30黔菜，黑豆花+辣子鸡拌面｜中
POICAND-E3B9A3196F4F19BD,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,味聚佳特色烤鱼,味聚佳烤鱼,烤鱼,甲秀北路235号北大资源·梦想城7组团,游客就近吃烤鱼,中,,,,,1,69f97920000000003601e335,贵阳北站附近美食推荐,https://www.xiaohongshu.com/explore/69f97920000000003601e335?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,味聚佳特色烤鱼｜味聚佳烤鱼｜餐饮美食｜烤鱼｜观山湖区｜甲秀北路235号北大资源·梦想城7组团｜游客就近吃烤鱼｜中
POICAND-E490402DC03FA4A6,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,唐俊云黄焖牛肉,唐俊云黄焖牛肉,黄焖牛肉火锅,会展东路,游客/本地人吃3层坨坨黄焖牛肉,中（聚合攻略点名）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,唐俊云黄焖牛肉｜唐俊云黄焖牛肉｜餐饮美食｜黄焖牛肉火锅｜观山湖区｜会展东路｜游客/本地人吃3层坨坨黄焖牛肉｜中（聚合攻略点名）
POICAND-46CD779187777256,GYTRAVEL-S4-F016,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,图拉·玛塔,TulaMata,甜品店,阿云朵仓,玫瑰树莓小方糕打卡,中（2025-08单篇）,,,,,1,68aef488000000001d021446,✨贵阳 |吃一口治愈系甜品,https://www.xiaohongshu.com/explore/68aef488000000001d021446?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,图拉·玛塔｜TulaMata｜餐饮美食｜甜品店｜观山湖区｜阿云朵仓｜玫瑰树莓小方糕打卡｜中（2025-08单篇）
POICAND-B44F7296EE455D63,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,大关巷子肥肠鱼火锅,大关巷子肥肠鱼火锅,肥肠鱼火锅,大关村一组（距北站约1公里）,游客/老客吃八年老店肥肠鱼,中（多篇聚合攻略点名）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,大关巷子肥肠鱼火锅｜大关巷子肥肠鱼火锅｜餐饮美食｜肥肠鱼火锅｜观山湖区｜大关村一组（距北站约1公里）｜游客/老客吃八年老店肥肠鱼｜中（多篇聚合攻略点名）
POICAND-A073DE41EDF0AFAE,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,大官爸爸重庆老火锅,大官爸爸重庆老火锅,重庆火锅,大关村路口，离贵阳北站不远,游客就近吃街边老火锅，四斤牛油锅底,中,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,大官爸爸重庆老火锅｜大官爸爸重庆老火锅｜餐饮美食｜重庆火锅｜观山湖区｜大关村路口，离贵阳北站不远｜游客就近吃街边老火锅，四斤牛油锅底｜中
POICAND-95731392013BFE0F,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,大渡口乌江鱼·贵州土菜馆,大渡口乌江鱼贵州土菜馆,贵州土菜/乌江豆腐鱼,会展城附近,游客吃地道贵州土菜、乌江豆腐鱼，拍照出片,中,,,,,1,69f2e3a70000000022026707,贵阳探店,https://www.xiaohongshu.com/explore/69f2e3a70000000022026707?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,大渡口乌江鱼·贵州土菜馆｜大渡口乌江鱼贵州土菜馆｜餐饮美食｜贵州土菜/乌江豆腐鱼｜观山湖区｜会展城附近｜游客吃地道贵州土菜、乌江豆腐鱼，拍照出片｜中
POICAND-90706B2B4D88D26E,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,好求烫（阿云朵仓店）,好求烫阿云朵仓店,火锅/烫,阿云朵仓文创园区,游客吃小众火锅，需提前进群预约,弱,,,,,1,6a7b22c60000000008013622,贵州贵阳美食全攻略｜早中晚小吃饮品全覆盖,https://www.xiaohongshu.com/explore/6a7b22c60000000008013622?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,好求烫（阿云朵仓店）｜好求烫阿云朵仓店｜餐饮美食｜火锅/烫｜观山湖区｜阿云朵仓文创园区｜游客吃小众火锅，需提前进群预约｜弱
POICAND-CA5D492094B8548E,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,姚记番茄鸡,姚记番茄鸡,番茄鸡火锅,贵阳北站附近,游客就近吃番茄鸡，隔壁羊肉粉也受推荐,弱,,,,,1,69dc8b98000000001a023d4c,贵阳北站附近的美食！,https://www.xiaohongshu.com/explore/69dc8b98000000001a023d4c?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,姚记番茄鸡｜姚记番茄鸡｜餐饮美食｜番茄鸡火锅｜观山湖区｜贵阳北站附近｜游客就近吃番茄鸡，隔壁羊肉粉也受推荐｜弱
POICAND-C83B1A072B0D1A8F,GYTRAVEL-S4-F009,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,安达屿海（悦然时光店）,—,奶茶饮品,悦然时光,食品安全风险：烤布蕾奶茶喝出昆虫异物,笔记,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,安达屿海（悦然时光店）｜—｜餐饮美食｜奶茶饮品｜观山湖区｜悦然时光｜食品安全风险：烤布蕾奶茶喝出昆虫异物｜笔记
POICAND-6BA868FC766327F4,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,小慧林里·meet（观山湖店）,小慧林里meet观山湖店,黔菜/住家菜,观山湖（城市森林独栋）,游客/本地人吃30年老牌住家菜，林间氛围、红烧小黄鱼,中（新店）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,小慧林里·meet（观山湖店）｜小慧林里meet观山湖店｜餐饮美食｜黔菜/住家菜｜观山湖区｜观山湖（城市森林独栋）｜游客/本地人吃30年老牌住家菜，林间氛围、红烧小黄鱼｜中（新店）
POICAND-E583194EC12B30E6,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,小龙锅活油烙锅,小龙锅活油烙锅,烙锅,贵阳北站附近（本地朋友按头安利）,游客吃北站排队王烙锅，活油蘸水+安顺烤小肠,中,,,,,1,69c7ea91000000001b022b6f,就在贵阳北站！好吃到抽耳光都不放手的烙锅！,https://www.xiaohongshu.com/explore/69c7ea91000000001b022b6f?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,小龙锅活油烙锅｜小龙锅活油烙锅｜餐饮美食｜烙锅｜观山湖区｜贵阳北站附近（本地朋友按头安利）｜游客吃北站排队王烙锅，活油蘸水+安顺烤小肠｜中
POICAND-34FF3516A1864587,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,山里有个烤串店（悦然时光店）,山里有个烤串店悦然时光店,烤串,悦然时光,游客/本地人吃板前烤串，原木风,弱,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,山里有个烤串店（悦然时光店）｜山里有个烤串店悦然时光店｜餐饮美食｜烤串｜观山湖区｜悦然时光｜游客/本地人吃板前烤串，原木风｜弱
POICAND-700322A30F52CF29,GYTRAVEL-S4-F019,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,岁稔烘焙,岁稔烘焙,烘焙/甜品自助,云潭街道万科翰林C区,安静整洁、二楼有空调，甜品自助53.9/人，抹茶覆盆子受好评,中（N38单篇）,,,,,1,6a4cc0a7000000000f01660d,贵阳甜品自助-岁稔烘焙,https://www.xiaohongshu.com/explore/6a4cc0a7000000000f01660d?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,岁稔烘焙｜岁稔烘焙｜餐饮美食｜烘焙/甜品自助｜观山湖区｜云潭街道万科翰林C区｜安静整洁、二楼有空调，甜品自助53.9/人，抹茶覆盆子受好评｜中（N38单篇）
POICAND-E550A91EDFF924D4,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,巷子嘎嘎炭火鲜烤,巷子嘎嘎炭火鲜烤,烧烤,金融城巷子,游客/本地人吃遵义风味炭火烧烤,弱,,,,,1,6a8934600000000028000254,贵阳美食｜金融城巷子里的贵州炭火鲜烤🔥,https://www.xiaohongshu.com/explore/6a8934600000000028000254?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,巷子嘎嘎炭火鲜烤｜巷子嘎嘎炭火鲜烤｜餐饮美食｜烧烤｜观山湖区｜金融城巷子｜游客/本地人吃遵义风味炭火烧烤｜弱
POICAND-FB9E43384C2325ED,GYTRAVEL-S4-F012,1,20260914_贵阳特色热门美食体验_六区一市,观山湖区,餐饮美食,广记牛奶甜品,广记牛奶甜品,甜品,金融城附近,游客/本地人吃红豆冰、花生汤圆,弱,,,,,1,69465bd5000000001e0129e5,金融城附近必吃！,https://www.xiaohongshu.com/explore/69465bd5000000001e0129e5?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,广记牛奶甜品｜广记牛奶甜品｜餐饮美食｜甜品｜观山湖区｜金融城附近｜游客/本地人吃红豆冰、花生汤圆｜弱
