行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
宋卡府,住宿酒店,The Signature Hotel Airport,The Signature Hotel Airport Hatyai,机场酒店,机场旁,1,合艾—丽贝岛酒店分享篇,https://www.xiaohongshu.com/explore/699bdc7e000000000a02f53e?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,Touch Warin Pool Villa,Touch Warin Pool Villa,泳池别墅,阁遥岛,1,合艾（宋卡）住宿,https://www.xiaohongshu.com/explore/69ca29fa000000001a03311f?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Kemon Alpaca Khao Yai,เคมง อัลปาก้า เขาใหญ่,动物园/咖啡馆,考艾,1,来泰国考艾的友友们 快来这里喂羊驼🦙,https://www.xiaohongshu.com/explore/6a6c8455000000002500f1ef?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,休闲娱乐,Chokchai Farm,โชคชัยฟาร์ม,亲子乐园与动物体验,考艾,1,泰国🇹🇭考艾 3天2晚自由行攻略,https://www.xiaohongshu.com/explore/6985c506000000000d00a373?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Khao Yai Da,เขาใหญ่ดา,登山步道,罗勇,1,罗勇牛马周末也要爬山爆汗Khao Yai Da,https://www.xiaohongshu.com/explore/6a89c15700000000380009f9?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Khao Yai National Park,อุทยานแห่งชาติเขาใหญ่,国家公园,考艾,2,"泰国🇹🇭考艾 3天2晚自由行攻略
考艾｜该怎么形容这片在曼谷周边静谧的绿意","https://www.xiaohongshu.com/explore/6985c506000000000d00a373?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7882600000000033032cf5?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Phimai Historical Park,พิมายประวัติศาสตร์公园,历史遗迹,披迈县,4,"呵叻| 跨越国界的文明—披迈石宫
泰国冷门宝藏！呵叻5大避世地🌿
帕侬蓝+玛穴寺，泰国真的有吴哥窟❤️
挑战 100 个泰国打卡点|披迈石宫","https://www.xiaohongshu.com/explore/6a32ac9700000000160264c1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/692fc283000000001d03d693?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69d0c8340000000023006ed1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7bc3f000000000330106cb?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,住宿酒店,Malai KhaoYai Resort,มาลัย เขาใหญ่ รีสอร์ท,度假酒店,考艾,1,周末逃离曼谷，考艾吸氧去,https://www.xiaohongshu.com/explore/6a35e817000000001101353a?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,住宿酒店,Toscana Valley,โทสคานา วัลเลย์,度假村/欧式小镇,考艾,3,"泰国🇹🇭考艾 3天2晚自由行攻略
周末逃离曼谷，考艾吸氧去
曼谷到考艾3.5h｜迷宫遛娃+意大利小镇+4.8分","https://www.xiaohongshu.com/explore/6985c506000000000d00a373?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a35e817000000001101353a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a68a328000000002201b2c7?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
廊开府,景点观光,Sala Keoku,ศาลาแก้วกู่,雕塑公园,Wat That社区,2,"出片友好旅行｜Sala Keoku泰国小众魔幻秘境
🇹🇭泰国最魔幻的雕塑群，萨拉鬼窟","https://www.xiaohongshu.com/explore/69ca24080000000023017ae1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69d231370000000023012b06?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,景点观光,Khao Laem Ya,เขาแหลมยา,观景点,罗勇,1,🇹🇭 罗勇一日行程收藏 🔖,https://www.xiaohongshu.com/explore/6a68a8cf000000000c003000?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,景点观光,Laem Charoen Beach,แหลมเจริญ,海滩,罗勇,1,🇹🇭 罗勇一日行程收藏 🔖,https://www.xiaohongshu.com/explore/6a68a8cf000000000c003000?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,景点观光,Rayong Botanical Garden,สวนพฤกษศาสตร์ระยอง,湿地公园,罗勇,1,泰国小众绿野仙踪｜罗勇湿地划船全攻略,https://www.xiaohongshu.com/explore/6a64d6fe000000000401d257?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,景点观光,Thung Prong Thong,ทุ่งปรองทอง,红树林步道,Pak Nam Prasae,1,罗勇景点｜免费的金色红树林步道,https://www.xiaohongshu.com/explore/6a6b86e30000000008009c00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,景点观光,Yomjinda Road,ถนนยมจินดา,老街,罗勇市区,2,"在罗勇老街，消磨一段南洋旧时光🌿
🇹🇭 罗勇一日行程收藏 🔖","https://www.xiaohongshu.com/explore/6a759fa90000000022031532?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a68a8cf000000000c003000?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,餐饮美食,225 Café Homemade,225 คาเฟ่ โฮมเมด,咖啡馆,洛坤,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,餐饮美食,Aston Gilbert Coffee,แอสตัน กิลเบิร์ต คาเฟ่,咖啡馆,洛坤,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,景点观光,Khanom Beach,หาดขนอม,海滩,卡农县,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,景点观光,Khao Phlai Dam Coastal Road,เขาพลายดํา沿海公路,景观公路,洛坤,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,景点观光,Wat Ai Khai,วัดไอ้ไข่,寺庙,洛坤,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,景点观光,Khiriwong Village,หมู่บ้านคีรีวง,目的地城市与度假区,洛坤,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,餐饮美食,Bali Nan Viewpoint & Cafe,จุดชมวิวบาหลี น่าน แอนด์ คาเฟ่,观景台/咖啡馆,难府,1,🇹🇭泰国小众游 | 记录小狗的难府行,https://www.xiaohongshu.com/explore/694c0855000000001f00aaba?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,餐饮美食,Pangwua Farm Cafe & Camping,ไร่ปางวัว,农场咖啡馆,难府,1,🇹🇭泰国小众游 | 记录小狗的难府行,https://www.xiaohongshu.com/explore/694c0855000000001f00aaba?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,景点观光,Doi Phu Kha National Park,ดอยภูคา国家公园,国家公园,普卡县,1,泰国难府，47万人活成了世外桃源,https://www.xiaohongshu.com/explore/6a40d20f00000000110113e3?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,景点观光,Nan National Museum,พิพิธภัณฑสถานแห่งชาติน่าน,博物馆,难府古城,1,泰国难府，47万人活成了世外桃源,https://www.xiaohongshu.com/explore/6a40d20f00000000110113e3?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,景点观光,Wat Phumin,วัดภูมินทร์,寺庙,难府古城,2,"难府｜看普明寺壁画✨
泰国难府，47万人活成了世外桃源","https://www.xiaohongshu.com/explore/6a81790c0000000028033a7f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a40d20f00000000110113e3?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,住宿酒店,Utopua Resort,ยูโทปัวว์ รีสอร์ท,度假酒店,难府,1,🇹🇭泰国小众游 | 记录小狗的难府行,https://www.xiaohongshu.com/explore/694c0855000000001f00aaba?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
彭世洛府,餐饮美食,Thong Meatball Noodles Since 1977,ลูกชิ้นเนื้อทอง منذ 1977,面馆,彭世洛市区,1,彭世洛旅游攻略 好喜欢这个慢悠悠的城市,https://www.xiaohongshu.com/explore/6a0710220000000036001496?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
彭世洛府,景点观光,Sgt. Maj. Thawee Folk Museum,พิพิธภัณฑ์ทหารเอกทวี,民俗博物馆,彭世洛市区,1,多彩的泰北小城｜ 彭世洛一日游,https://www.xiaohongshu.com/explore/69a07bc9000000002303869c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
彭世洛府,景点观光,Wat Chan Tawan Tok,วัดจันทร์ตะวันตก,寺庙,彭世洛市区,1,泰北旅行泰国彭世洛旅游攻略,https://www.xiaohongshu.com/explore/6a799c28000000002c003f20?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
彭世洛府,景点观光,Wat Phra Si Rattana Mahathat,วัดพระศรีรัตนมหาธาตุ,寺庙,彭世洛市区,3,"彭世洛旅游攻略 好喜欢这个慢悠悠的城市
泰北旅行泰国彭世洛旅游攻略
多彩的泰北小城｜ 彭世洛一日游","https://www.xiaohongshu.com/explore/6a0710220000000036001496?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a799c28000000002c003f20?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a07bc9000000002303869c?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
彭世洛府,住宿酒店,Nap Corner Hostel,แนป คอร์เนอร์ โฮสเทล,青旅,彭世洛市区,1,彭世洛旅游攻略 好喜欢这个慢悠悠的城市,https://www.xiaohongshu.com/explore/6a0710220000000036001496?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
乌隆府,景点观光,Ban Chiang National Museum,บ้านเชียงพิพิธภัณฑ์แห่งชาติ,博物馆,班清县,1,泰国东北🇹🇭乌隆他尼自由行～,https://www.xiaohongshu.com/explore/68e9f1b600000000050030fd?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
乌隆府,景点观光,Phu Phra Bat Historical Park,ภูพระบาทประวัติศาสตร์公园,历史公园,乌隆他尼,2,"泰国东北🇹🇭乌隆他尼自由行～
Udon Thani乌隆他尼两日半","https://www.xiaohongshu.com/explore/68e9f1b600000000050030fd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69323359000000001e0010c3?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
乌隆府,景点观光,Red Lotus Lake,บึงหนองหาน,湖泊,乌隆他尼,2,"泰国东北🇹🇭乌隆他尼自由行～
Udon Thani乌隆他尼两日半","https://www.xiaohongshu.com/explore/68e9f1b600000000050030fd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69323359000000001e0010c3?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
